BIB_ID,LANGUAGE,RECORD_MODIFIED
132546,eng, 06/23/2008
132549,eng, 06/23/2008
132550,eng, 06/23/2008
132551,eng, 06/23/2008
132554,eng, 06/23/2008
132558,eng, 06/23/2008
132560,eng, 06/23/2008
132561,eng, 06/23/2008
132562,eng, 06/23/2008
132563,eng, 06/23/2008
132564,eng, 06/23/2008
132565,eng, 02/04/2011
132566,eng, 06/23/2008
132567,eng, 06/23/2008
132569,eng, 06/23/2008
132570,eng, 06/23/2008
132571,eng, 06/23/2008
132572,eng, 06/23/2008
132573,eng, 06/23/2008
132574,eng, 06/23/2008
132575,eng, 06/23/2008
132576,eng, 06/23/2008
132577,eng, 06/23/2008
132578,eng, 06/23/2008
132579,eng, 06/23/2008
132581,eng, 06/23/2008
132582,eng, 03/28/2012
132584,eng, 01/26/2012
132585,eng, 01/12/2012
132586,swe, 06/23/2008
132587,eng, 06/23/2008
132588,ger, 06/23/2008
132590,eng, 06/23/2008
132592,ger, 06/23/2008
132594,eng, 06/23/2008
132595,eng, 06/23/2008
132596,eng, 06/23/2008
132597,eng, 06/23/2008
132598,eng, 06/23/2008
132601,ger, 08/15/2013
132602,eng, 08/15/2013
132604,eng, 06/23/2008
132607,eng, 06/23/2008
132608,eng, 06/23/2008
132614,eng, 06/23/2008
132616,eng, 06/23/2008
132617,eng, 06/23/2008
132618,eng, 02/25/2011
132620,eng, 06/23/2008
132621,eng, 06/23/2008
132622,eng, 06/23/2008
132624,ger, 04/25/2013
132625,ger, 06/23/2008
132627,eng, 06/23/2008
132628,eng, 06/23/2008
132629,eng, 06/23/2008
132630,eng, 06/23/2008
132631,eng, 06/23/2008
132632,eng, 06/23/2008
132633,eng, 06/23/2008
132634,eng, 06/23/2008
132635,eng, 06/23/2008
132636,eng, 06/23/2008
132637,eng, 06/23/2008
132638,eng, 06/23/2008
132639,eng, 09/12/2014
132640,eng, 06/23/2008
132641,eng, 06/23/2008
132642,eng, 06/23/2008
132645,eng, 06/23/2008
132646,eng, 06/23/2008
132648,ita, 06/23/2008
132649,eng, 11/10/2010
132652,yid, 06/23/2008
132653,yid, 06/23/2008
132654,eng, 03/01/2010
132655,eng, 03/14/2011
132656,fre, 06/23/2008
132658,fre, 06/23/2008
132660,eng, 03/14/2011
132661,fre, 06/23/2008
132662,eng, 06/23/2008
132663,eng, 06/23/2008
132665,eng, 06/23/2008
132666,eng, 06/23/2008
132667,eng, 06/23/2008
132669,eng, 06/23/2008
132670,ger, 06/23/2008
132671,ger, 06/23/2008
132672,ger, 09/17/2013
132673,ger, 06/23/2008
132674,ger, 06/23/2008
132676,eng, 06/23/2008
132678,eng, 06/23/2008
132679,eng, 06/23/2008
132681,eng, 06/23/2008
132682,eng, 06/23/2008
132683,eng, 06/23/2008
132684,eng, 06/23/2008
132685,eng, 06/23/2008
132687,ita, 06/23/2008
132688,spa, 06/23/2008
132689,eng, 06/23/2008
132690,eng, 06/23/2008
132691,eng, 06/23/2008
132692,eng, 06/23/2008
132693,eng, 06/23/2008
132695,ger, 03/14/2011
132696,eng, 06/23/2008
132697,eng, 06/23/2008
132699,eng, 06/23/2008
132700,gre, 12/13/2010
132701,zxx, 03/21/2011
132702,eng, 06/23/2008
132704,eng, 06/23/2008
132705,eng, 06/23/2008
132706,eng, 06/23/2008
132707,eng, 06/23/2008
132708,eng, 06/23/2008
132709,ger, 06/23/2008
132710,eng, 06/23/2008
132712,eng, 06/23/2008
132713,eng, 06/23/2008
132714,eng, 06/23/2008
132715,eng, 06/23/2008
132716,eng, 06/23/2008
132717,eng, 06/23/2008
132718,eng, 06/23/2008
132719,eng, 06/23/2008
132721,eng, 02/15/2011
132723,eng, 06/23/2008
132724,eng, 06/23/2008
132726,eng, 06/23/2008
132727,eng, 06/23/2008
132728,eng, 06/23/2008
132729,eng, 06/23/2008
132730,eng, 06/23/2008
132731,eng, 06/23/2008
132733,eng, 06/23/2008
132734,eng, 06/23/2008
132738,eng, 07/27/2011
132739,eng, 06/23/2008
132741,eng, 06/23/2008
132743,eng, 06/23/2008
132744,eng, 06/23/2008
132745,eng, 07/27/2011
132746,eng, 06/23/2008
132747,eng, 06/23/2008
132748,eng, 06/23/2008
132750,eng, 06/23/2008
132751,eng, 06/23/2008
132752,swe, 08/13/2009
132753,eng, 06/23/2008
132755,eng, 07/12/2017
132761,eng, 06/23/2008
132762,swe, 08/13/2009
132763,eng, 06/23/2008
132765,eng, 09/11/2008
132766,eng, 06/23/2008
132767,eng, 06/23/2008
132770,eng, 06/23/2008
132771,eng, 06/23/2008
132772,eng, 06/23/2008
132774,ger, 06/23/2008
132775,eng, 06/23/2008
132776,spa, 11/15/2010
132777,eng, 06/23/2008
132779,eng, 06/23/2008
132780,ger, 06/23/2008
132781,ger, 06/23/2008
132782,ger, 06/23/2008
132783,ger, 06/23/2008
132784,ger, 06/23/2008
132785,eng, 06/23/2008
132786,slo, 06/23/2008
132787,hun, 06/16/2009
132789,eng, 06/23/2008
132790,eng, 06/23/2008
132791,eng, 06/23/2008
132792,eng, 06/23/2008
132794,eng, 12/28/2010
132795,ger, 06/23/2008
132798,eng, 06/23/2008
132799,heb, 06/23/2008
132800,yid, 06/23/2008
132801,yid, 06/23/2008
132802,eng, 06/23/2008
132803,eng, 06/23/2008
132804,eng, 06/23/2008
132806,eng, 06/23/2008
132807,eng, 06/23/2008
132808,eng, 06/23/2008
132809,eng, 06/23/2008
132811,heb, 06/23/2008
132812,eng, 06/23/2008
132813,eng, 06/23/2008
132815,eng, 06/23/2008
132816,eng, 06/23/2008
132817,eng, 06/23/2008
132818,eng, 06/23/2008
132819,eng, 06/23/2008
132820,eng, 06/23/2008
132821,eng, 06/23/2008
132822,eng, 06/23/2008
132823,eng, 06/23/2008
132824,eng, 06/23/2008
132827,ger, 06/23/2008
132828,ger, 11/15/2010
132829,eng, 06/23/2008
132831,eng, 06/23/2008
132836,eng, 07/27/2011
132837,eng, 07/27/2011
132839,eng, 07/27/2011
132840,eng, 07/27/2011
132841,fre, 06/23/2008
132842,ger, 06/23/2008
132843,fre, 07/27/2011
132844,yid, 06/23/2008
132845,eng, 06/23/2008
132846,eng, 06/23/2008
132847,eng, 06/23/2008
132848,eng, 06/23/2008
132849,ger, 04/22/2013
132851,gre, 06/23/2008
132852,rus, 06/23/2008
132853,eng, 09/19/2014
132854,ger, 06/23/2008
132855,rus, 06/23/2008
132856,eng, 07/27/2011
132858,eng, 07/27/2011
132859,gre, 06/23/2008
132861,pol, 06/23/2008
132862,ger, 06/23/2008
132864,zxx, 11/15/2010
132865,eng, 06/23/2008
132867,eng, 06/23/2008
132868,eng, 06/23/2008
132870,eng, 06/23/2008
132871,swe, 06/23/2008
132872,spa, 06/23/2008
132873,ger, 07/01/2008
132874,fre, 06/23/2008
132876,eng, 06/23/2008
132877,heb, 11/17/2010
132878,eng, 06/23/2008
132879,ger, 06/23/2008
132880,ger, 06/23/2008
132881,ger, 06/23/2008
132882,ger, 06/23/2008
132883,fre, 06/23/2008
132884,eng, 06/23/2008
132886,eng, 06/23/2008
132887,eng, 06/23/2008
132889,ger, 11/17/2010
132891,ger, 04/24/2013
132894,ger, 09/17/2013
132895,zxx, 03/10/2011
132896,ger, 06/23/2008
132898,eng, 04/26/2013
132900,eng, 06/23/2008
132902,eng, 06/23/2008
132903,eng, 06/23/2008
132904,eng, 06/23/2008
132905,eng, 08/23/2010
132906,ger, 06/23/2008
132908,ger, 06/23/2008
132910,eng, 11/17/2010
132911,ger, 06/23/2008
132912,eng, 06/23/2008
132913,ger, 04/23/2013
132914,ger, 04/23/2013
132915,eng, 06/23/2008
132919,eng, 06/23/2008
132920,eng, 06/23/2008
132921,eng, 07/27/2011
132922,ger, 06/23/2008
132923,eng, 07/27/2011
132924,eng, 07/27/2011
132929,eng, 06/23/2008
132930,eng, 06/23/2008
132933,eng, 07/27/2011
132934,eng, 06/23/2008
132935,arm, 07/02/2009
132936,eng, 06/23/2008
132937,eng, 06/23/2008
132938,eng, 01/14/2011
132939,eng, 06/23/2008
132940,eng, 06/23/2008
132941,spa, 06/23/2008
132942,eng, 06/23/2008
132943,eng, 06/23/2008
132944,eng, 06/23/2008
132945,spa, 05/19/2009
132946,eng, 06/23/2008
132947,eng, 06/23/2008
132948,por, 08/14/2009
132949,por, 07/27/2011
132951,eng, 06/23/2008
132954,yid, 06/23/2008
132955,rus, 06/23/2008
132956,eng, 07/27/2011
132957,eng, 06/23/2008
132958,eng, 06/23/2008
132960,eng, 06/23/2008
132963,fre, 06/23/2008
132965,eng, 12/22/2009
132968,eng, 06/23/2008
132969,eng, 06/23/2008
132970,eng, 06/23/2008
132973,eng, 07/27/2011
132974,spa, 06/23/2008
132975,eng, 06/23/2008
132976,spa, 06/23/2008
132979,spa, 12/09/2009
132980,ita, 06/23/2008
132981,eng, 06/23/2008
132982,eng, 06/23/2008
132983,eng, 06/23/2008
132984,eng, 09/18/2009
132986,spa, 06/23/2008
132988,fre, 06/23/2008
132990,eng, 06/23/2008
132991,eng, 06/23/2008
132992,eng, 06/23/2008
132994,jpn, 06/23/2008
132995,eng, 08/12/2016
132997,eng, 06/23/2008
132999,eng, 06/23/2008
133000,eng, 06/23/2008
133001,eng, 06/23/2008
133002,eng, 06/23/2008
133003,eng, 06/23/2008
133005,gre, 11/18/2010
133006,eng, 06/23/2008
133008,ger, 06/23/2008
133009,eng, 06/23/2008
133010,ger, 06/23/2008
133011,ger, 06/23/2008
133012,eng, 06/23/2008
133013,eng, 06/23/2008
133014,eng, 06/23/2008
133015,ger, 09/17/2013
133016,eng, 06/23/2008
133017,grc, 06/23/2008
133019,grc, 06/23/2008
133020,eng, 06/23/2008
133023,eng, 06/23/2008
133024,eng, 06/23/2008
133025,eng, 06/23/2008
133029,eng, 06/23/2008
133030,eng, 06/23/2008
133031,eng, 07/26/2013
133032,gre, 06/23/2008
133034,eng, 06/23/2008
133035,eng, 06/23/2008
133036,eng, 06/23/2008
133038,eng, 06/23/2008
133039,eng, 06/23/2008
133042,ger, 06/23/2008
133043,eng, 06/23/2008
133044,hun, 06/16/2009
133046,eng, 06/23/2008
133048,eng, 06/23/2008
133049,dut, 02/04/2015
133050,eng, 07/27/2011
133051,eng, 07/27/2011
133052,eng, 06/23/2008
133053,eng, 07/27/2011
133054,eng, 06/23/2008
133055,eng, 06/23/2008
133057,eng, 06/23/2008
133058,fre, 06/23/2008
133059,eng, 06/23/2008
133060,dut, 06/15/2009
133061,fre, 06/23/2008
133062,eng, 06/23/2008
133065,eng, 06/23/2008
133067,ger, 06/23/2008
133068,rus, 06/23/2008
133069,eng, 06/23/2008
133070,eng, 07/27/2011
133071,eng, 06/23/2008
133072,eng, 06/23/2008
133073,ger, 06/23/2008
133074,ger, 06/23/2008
133075,eng, 06/23/2008
133076,eng, 06/23/2008
133078,ger, 06/23/2008
133079,swe, 08/13/2009
133080,swe, 08/13/2009
133081,eng, 06/23/2008
133083,eng, 06/23/2008
133084,swe, 08/13/2009
133085,spa, 06/23/2008
133086,eng, 06/23/2008
133087,eng, 06/23/2008
133088,eng, 06/23/2008
133089,eng, 06/23/2008
133090,fre, 06/23/2008
133091,fre, 06/23/2008
133092,eng, 06/23/2008
133095,eng, 06/23/2008
133096,eng, 06/23/2008
133097,eng, 06/23/2008
133098,eng, 06/23/2008
133099,yid, 10/28/2010
133100,eng, 06/23/2008
133101,eng, 06/23/2008
133102,eng, 06/23/2008
133103,eng, 06/23/2008
133104,eng, 06/23/2008
133106,eng, 06/23/2008
133107,chi, 06/23/2008
133108,eng, 10/05/2010
133109,eng, 06/23/2008
133111,eng, 06/23/2008
133112,eng, 06/23/2008
133113,eng, 06/23/2008
133114,eng, 06/23/2008
133115,eng, 06/23/2008
133116,eng, 06/23/2008
133117,eng, 06/23/2008
133119,eng, 06/23/2008
133120,eng, 06/23/2008
133121,eng, 08/13/2010
133123,eng, 06/23/2008
133124,eng, 06/23/2008
133128,eng, 06/23/2008
133129,eng, 06/23/2008
133130,eng, 06/23/2008
133131,eng, 06/23/2008
133132,eng, 06/23/2008
133135,heb, 06/23/2008
133136,eng, 06/23/2008
133137,eng, 06/23/2008
133138,ger, 10/28/2010
133139,ger, 10/28/2010
133140,eng, 06/23/2008
133141,eng, 06/23/2008
133142,eng, 06/23/2008
133143,ger, 10/28/2010
133144,eng, 06/23/2008
133145,ita, 06/23/2008
133146,ger, 10/28/2010
133147,eng, 04/13/2009
133148,eng, 06/23/2008
133150,ger, 11/10/2009
133152,nor, 06/22/2009
133153,nor, 06/22/2009
133154,eng, 06/23/2008
133155,ger, 06/23/2008
133159,cze, 06/23/2008
133160,ger, 06/23/2008
133161,eng, 09/27/2012
133162,ger, 06/23/2008
133163,eng, 06/23/2008
133164,eng, 06/23/2008
133165,fin, 06/16/2009
133167,eng, 06/23/2008
133168,eng, 06/23/2008
133170,eng, 06/23/2008
133173,eng, 06/23/2008
133176,eng, 06/23/2008
133177,eng, 06/23/2008
133178,ita, 06/23/2008
133179,ita, 06/23/2008
133180,eng, 06/23/2008
133181,eng, 06/23/2008
133184,fre, 07/01/2008
133185,eng, 06/23/2008
133186,eng, 06/23/2008
133187,eng, 07/27/2011
133188,eng, 06/23/2008
133189,eng, 06/23/2008
133191,ita, 06/23/2008
133192,eng, 06/23/2008
133193,rus, 06/23/2008
133194,eng, 06/23/2008
133195,nor, 06/22/2009
133196,nor, 06/22/2009
133197,eng, 06/23/2008
133198,eng, 06/23/2008
133199,ita, 06/23/2008
133200,eng, 06/23/2008
133201,eng, 06/23/2008
133202,eng, 09/12/2014
133203,eng, 06/23/2008
133205,eng, 06/23/2008
133206,eng, 06/23/2008
133207,fre, 06/23/2008
133209,eng, 06/23/2008
133210,eng, 06/23/2008
133211,eng, 06/23/2008
133212,eng, 06/23/2008
133213,eng, 06/23/2008
133214,eng, 06/23/2008
133215,eng, 06/23/2008
133218,fre, 06/23/2008
133219,fre, 06/23/2008
133220,eng, 06/23/2008
133221,eng, 06/23/2008
133223,eng, 06/23/2008
133225,eng, 06/23/2008
133226,eng, 06/23/2008
133229,por, 12/14/2009
133230,por, 12/14/2009
133232,eng, 04/27/2012
133233,eng, 06/23/2008
133234,eng, 06/23/2008
133235,heb, 10/29/2010
133236,eng, 06/23/2008
133237,por, 12/14/2009
133238,eng, 07/10/2013
133239,eng, 07/27/2011
133240,eng, 06/23/2008
133241,eng, 06/23/2008
133242,eng, 12/03/2009
133243,eng, 06/23/2008
133244,eng, 06/23/2008
133245,eng, 06/23/2008
133247,eng, 06/23/2008
133248,eng, 06/23/2008
133249,eng, 06/23/2008
133250,eng, 11/15/2010
133251,eng, 06/23/2008
133253,eng, 06/23/2008
133255,eng, 06/23/2008
133257,eng, 05/20/2013
133259,eng, 04/02/2014
133262,eng, 08/15/2013
133263,eng, 06/23/2008
133264,eng, 06/23/2008
133265,eng, 06/23/2008
133266,eng, 06/23/2008
133267,eng, 06/23/2008
133268,eng, 06/23/2008
133269,eng, 06/23/2008
133270,eng, 06/23/2008
133272,eng, 06/23/2008
133273,eng, 06/23/2008
133275,eng, 06/23/2008
133276,eng, 06/23/2008
133278,eng, 06/23/2008
133280,eng, 10/06/2010
133281,eng, 07/27/2011
133282,eng, 07/27/2011
133283,gre, 06/23/2008
133285,eng, 06/23/2008
133286,eng, 10/29/2010
133288,eng, 06/23/2008
133289,eng, 06/23/2008
133290,eng, 06/23/2008
133291,eng, 06/23/2008
133292,eng, 06/23/2008
133293,eng, 06/23/2008
133294,eng, 06/23/2008
133295,eng, 06/23/2008
133296,eng, 06/23/2008
133298,eng, 06/23/2008
133299,eng, 06/23/2008
133300,eng, 06/23/2008
133301,eng, 06/23/2008
133302,eng, 06/23/2008
133303,eng, 06/23/2008
133304,eng, 06/23/2008
133306,eng, 07/27/2011
133307,eng, 06/23/2008
133308,eng, 06/23/2008
133309,eng, 06/23/2008
133311,eng, 06/23/2008
133315,eng, 05/21/2013
133316,eng, 06/23/2008
133317,eng, 06/23/2008
133318,eng, 06/23/2008
133320,eng, 01/28/2011
133321,N/A, 09/03/2013
133322,eng, 06/23/2008
133326,ita, 06/23/2008
133327,ita, 06/23/2008
133328,eng, 06/23/2008
133332,eng, 06/23/2008
133333,eng, 06/23/2008
133334,nor, 06/22/2009
133335,eng, 07/27/2011
133336,eng, 06/23/2008
133340,eng, 06/23/2008
133341,fre, 06/23/2008
133342,fre, 06/23/2008
133344,gre, 06/23/2008
133347,ger, 11/13/2009
133350,ger, 06/23/2008
133351,heb, 06/23/2008
133352,spa, 06/23/2008
133353,eng, 06/23/2008
133354,ukr, 06/23/2008
133356,fre, 06/23/2008
133357,fre, 06/23/2008
133358,ger, 06/23/2008
133359,ita, 06/23/2008
133361,eng, 07/27/2011
133363,ger, 06/23/2008
133365,ger, 06/23/2008
133367,fre, 06/23/2008
133368,eng, 06/23/2008
133370,ita, 06/23/2008
133372,eng, 06/23/2008
133373,zxx, 08/13/2013
133374,zxx, 08/22/2013
133375,eng, 06/23/2008
133376,zxx, 08/13/2013
133377,eng, 06/23/2008
133378,zxx, 08/18/2011
133380,fre, 08/13/2013
133381,N/A, 07/01/2008
133382,lat, 06/23/2008
133383,N/A, 07/01/2008
133384,eng, 07/27/2011
133385,eng, 06/23/2008
133387,eng, 06/23/2008
133389,eng, 06/23/2008
133390,eng, 06/23/2008
133391,eng, 06/14/2011
133392,eng, 06/23/2008
133394,eng, 06/23/2008
133395,eng, 06/23/2008
133396,eng, 03/23/2011
133399,eng, 06/23/2008
133400,eng, 06/23/2008
133401,eng, 07/27/2011
133402,eng, 06/23/2008
133403,eng, 06/23/2008
133404,eng, 06/23/2008
133405,eng, 06/23/2008
133406,fre, 06/23/2008
133407,eng, 06/23/2008
133409,eng, 06/23/2008
133411,eng, 06/23/2008
133412,eng, 06/23/2008
133417,hun, 06/16/2009
133418,eng, 06/23/2008
133420,eng, 06/23/2008
133421,eng, 06/23/2008
133423,eng, 11/01/2010
133425,eng, 06/23/2008
133426,eng, 06/23/2008
133428,ger, 04/25/2013
133429,ger, 06/23/2008
133430,ger, 06/23/2008
133431,eng, 06/23/2008
133432,eng, 06/23/2008
133433,eng, 06/23/2008
133434,eng, 06/23/2008
133436,eng, 07/27/2011
133437,eng, 06/23/2008
133438,eng, 06/23/2008
133441,eng, 06/23/2008
133442,eng, 06/23/2008
133445,eng, 06/23/2008
133446,heb, 06/23/2008
133450,ger, 06/23/2008
133452,eng, 06/23/2008
133453,eng, 06/23/2008
133454,eng, 06/23/2008
133455,eng, 02/04/2013
133456,eng, 06/23/2008
133457,eng, 07/27/2011
133462,eng, 06/23/2008
133464,eng, 06/23/2008
133466,eng, 06/23/2008
133468,ger, 06/23/2008
133469,eng, 06/23/2008
133471,eng, 06/23/2008
133473,eng, 06/23/2008
133475,eng, 06/23/2008
133476,eng, 06/23/2008
133477,eng, 06/23/2008
133478,eng, 06/23/2008
133479,eng, 06/23/2008
133480,eng, 06/23/2008
133481,heb, 06/23/2008
133482,eng, 06/23/2008
133483,yid, 04/23/2013
133484,yid, 04/23/2013
133486,ita, 06/23/2008
133487,eng, 06/23/2008
133489,eng, 06/23/2008
133491,eng, 06/23/2008
133492,eng, 06/23/2008
133494,eng, 06/23/2008
133495,eng, 06/23/2008
133497,ger, 06/23/2008
133498,eng, 06/23/2008
133500,eng, 06/23/2008
133503,hun, 06/16/2009
133504,eng, 06/23/2008
133505,eng, 06/23/2008
133506,hun, 06/23/2008
133508,eng, 06/23/2008
133510,heb, 06/23/2008
133511,eng, 06/23/2008
133512,eng, 06/23/2008
133513,eng, 06/23/2008
133514,heb, 06/23/2008
133515,eng, 06/23/2008
133517,eng, 06/23/2008
133518,eng, 06/23/2008
133519,eng, 06/23/2008
133520,eng, 06/23/2008
133521,arm, 08/26/2014
133523,ger, 06/23/2008
133524,eng, 06/23/2008
133526,eng, 06/23/2008
133527,fre, 06/23/2008
133528,eng, 01/12/2015
133529,eng, 06/23/2008
133530,eng, 06/23/2008
133532,eng, 06/23/2008
133533,eng, 06/23/2008
133534,eng, 06/23/2008
133535,eng, 06/23/2008
133536,fre, 06/23/2008
133537,ger, 06/23/2008
133538,eng, 06/23/2008
133539,eng, 06/23/2008
133540,eng, 12/23/2009
133541,eng, 06/23/2008
133543,eng, 06/23/2008
133546,fre, 06/23/2008
133547,eng, 06/23/2008
133548,eng, 06/23/2008
133549,chi, 06/24/2009
133550,pol, 06/23/2008
133552,eng, 06/23/2008
133553,eng, 06/23/2008
133555,ita, 06/23/2008
133556,ita, 06/23/2008
133557,eng, 10/20/2009
133560,eng, 06/23/2008
133561,eng, 06/23/2008
133565,ita, 06/23/2008
133566,eng, 06/23/2008
133567,ger, 06/23/2008
133568,ita, 06/23/2008
133569,eng, 06/23/2008
133570,eng, 06/23/2008
133571,ger, 09/17/2013
133572,pol, 06/23/2008
133573,eng, 11/28/2016
133574,ger, 06/23/2008
133575,eng, 07/27/2011
133576,eng, 06/23/2008
133577,yid, 11/02/2010
133580,eng, 06/23/2008
133581,eng, 03/17/2014
133582,eng, 06/23/2008
133583,eng, 06/23/2008
133584,eng, 06/23/2008
133585,eng, 06/23/2008
133587,eng, 06/23/2008
133588,eng, 06/23/2008
133590,eng, 06/14/2011
133591,eng, 06/23/2008
133592,eng, 06/23/2008
133593,eng, 06/23/2008
133594,eng, 06/23/2008
133595,eng, 06/23/2008
133596,eng, 06/23/2008
133597,eng, 06/23/2008
133598,eng, 06/23/2008
133599,eng, 06/23/2008
133600,eng, 06/23/2008
133602,eng, 06/23/2008
133603,eng, 06/23/2008
133604,eng, 06/23/2008
133606,eng, 06/23/2008
133608,eng, 06/23/2008
133609,eng, 09/11/2008
133610,eng, 06/23/2008
133611,eng, 06/23/2008
133612,eng, 06/23/2008
133616,eng, 06/23/2008
133617,eng, 06/22/2010
133619,eng, 06/23/2008
133620,eng, 09/11/2008
133621,eng, 06/23/2008
133622,eng, 06/23/2008
133623,eng, 06/23/2008
133627,spa, 06/23/2008
133628,eng, 06/23/2008
133629,eng, 08/21/2009
133630,ger, 06/23/2008
133631,eng, 06/23/2008
133632,spa, 06/23/2008
133633,ger, 06/23/2008
133636,spa, 06/23/2008
133639,eng, 06/23/2008
133640,eng, 06/23/2008
133641,spa, 06/23/2008
133643,spa, 06/23/2008
133644,spa, 06/23/2008
133645,spa, 11/02/2010
133646,spa, 06/23/2008
133647,eng, 06/23/2008
133648,spa, 06/23/2008
133649,spa, 06/23/2008
133650,eng, 06/23/2008
133652,spa, 06/23/2008
133653,spa, 06/23/2008
133654,eng, 07/27/2011
133655,eng, 06/23/2008
133656,eng, 06/23/2008
133657,por, 06/23/2008
133659,eng, 06/23/2008
133660,spa, 06/23/2008
133661,spa, 06/23/2008
133662,ita, 06/23/2008
133665,por, 08/13/2014
133666,por, 12/14/2009
133667,spa, 06/23/2008
133668,eng, 06/23/2008
133669,por, 08/14/2009
133670,por, 12/14/2009
133671,eng, 06/23/2008
133672,eng, 06/23/2008
133674,eng, 07/27/2011
133677,eng, 06/23/2008
133678,eng, 06/23/2008
133679,eng, 06/23/2008
133680,eng, 06/23/2008
133681,eng, 06/23/2008
133682,spa, 06/23/2008
133683,por, 12/14/2009
133684,eng, 06/23/2008
133685,por, 12/14/2009
133686,eng, 07/27/2011
133688,ita, 06/23/2008
133690,eng, 06/23/2008
133691,eng, 06/23/2008
133695,eng, 06/14/2011
133697,eng, 06/23/2008
133698,eng, 12/18/2009
133700,eng, 06/23/2008
133701,eng, 06/23/2008
133703,eng, 07/27/2011
133704,eng, 06/23/2008
133705,eng, 06/23/2008
133706,eng, 06/23/2008
133707,eng, 06/23/2008
133708,eng, 06/23/2008
133709,yid, 11/10/2009
133710,yid, 06/23/2008
133711,eng, 06/23/2008
133712,eng, 06/23/2008
133713,ita, 06/23/2008
133714,eng, 06/23/2008
133716,eng, 06/23/2008
133717,eng, 11/08/2010
133718,rus, 06/23/2008
133720,ger, 06/23/2008
133721,eng, 06/23/2008
133723,cze, 06/23/2008
133724,pol, 06/23/2008
133725,ger, 06/23/2008
133728,pol, 06/23/2008
133730,ger, 06/23/2008
133734,ger, 06/23/2008
133735,cze, 06/23/2008
133736,ger, 06/23/2008
133737,ger, 06/23/2008
133738,eng, 06/23/2008
133739,ger, 06/23/2008
133740,eng, 06/23/2008
133742,heb, 06/23/2008
133743,eng, 06/23/2008
133744,eng, 06/23/2008
133746,eng, 07/27/2011
133747,eng, 07/27/2011
133749,eng, 06/23/2008
133751,fre, 06/23/2008
133753,eng, 06/23/2008
133756,ger, 06/23/2008
133758,heb, 06/23/2008
133759,ger, 06/23/2008
133761,eng, 06/23/2008
133762,eng, 06/14/2011
133764,eng, 06/23/2008
133766,eng, 06/23/2008
133767,pol, 06/23/2008
133768,eng, 07/27/2011
133769,eng, 06/23/2008
133771,eng, 12/23/2009
133772,eng, 06/23/2008
133773,eng, 09/15/2009
133774,eng, 02/18/2011
133775,eng, 06/23/2008
133776,eng, 06/23/2008
133777,eng, 06/23/2008
133778,eng, 06/23/2008
133779,eng, 06/23/2008
133780,eng, 06/23/2008
133781,eng, 06/23/2008
133782,eng, 06/23/2008
133783,eng, 06/23/2008
133784,eng, 06/23/2008
133785,eng, 06/23/2008
133786,eng, 06/23/2008
133787,eng, 12/22/2009
133788,eng, 12/23/2009
133789,eng, 12/14/2009
133790,eng, 06/23/2008
133791,eng, 06/23/2008
133793,eng, 06/23/2008
133796,eng, 06/23/2008
133798,eng, 06/23/2008
133799,eng, 06/23/2008
133800,eng, 07/27/2011
133801,eng, 06/23/2008
133802,eng, 06/23/2008
133803,eng, 06/23/2008
133804,eng, 06/23/2008
133807,eng, 06/23/2008
133808,eng, 06/23/2008
133809,eng, 06/23/2008
133812,eng, 06/23/2008
133814,eng, 06/23/2008
133815,eng, 06/23/2008
133816,eng, 06/23/2008
133817,eng, 06/23/2008
133818,eng, 06/23/2008
133820,eng, 06/23/2008
133821,eng, 06/23/2008
133822,eng, 06/23/2008
133824,eng, 06/23/2008
133826,eng, 06/23/2008
133827,eng, 06/23/2008
133829,ita, 11/08/2010
133831,fre, 06/23/2008
133832,eng, 06/23/2008
133833,eng, 06/23/2008
133834,eng, 06/23/2008
133835,eng, 06/23/2008
133836,eng, 06/23/2008
133837,eng, 06/23/2008
133839,eng, 06/23/2008
133840,eng, 06/23/2008
133841,eng, 07/27/2011
133842,eng, 06/23/2008
133843,por, 12/14/2009
133847,eng, 07/01/2008
133849,cze, 06/23/2008
133850,cze, 06/23/2008
133851,eng, 06/05/2012
133852,eng, 06/23/2008
133853,ger, 06/23/2008
133855,eng, 06/23/2008
133857,por, 12/15/2009
133861,fre, 06/23/2008
133863,eng, 06/23/2008
133864,ita, 03/04/2010
133865,pol, 06/23/2008
133866,ita, 06/23/2008
133867,eng, 06/23/2008
133868,ger, 06/23/2008
133869,eng, 06/23/2008
133870,eng, 06/23/2008
133871,eng, 09/11/2008
133873,eng, 06/23/2008
133874,eng, 06/23/2008
133875,eng, 06/23/2008
133876,ger, 06/23/2008
133877,ger, 06/23/2008
133878,eng, 06/23/2008
133879,eng, 06/23/2008
133880,fre, 06/23/2008
133881,eng, 06/23/2008
133882,eng, 06/23/2008
133886,eng, 06/23/2008
133887,eng, 06/23/2008
133888,eng, 06/23/2008
133889,eng, 06/23/2008
133890,eng, 06/23/2008
133891,eng, 06/23/2008
133893,eng, 06/23/2008
133894,eng, 06/23/2008
133895,eng, 06/23/2008
133897,eng, 06/23/2008
133898,eng, 06/23/2008
133899,eng, 03/16/2015
133900,eng, 06/23/2008
133901,eng, 06/23/2008
133902,yid, 06/23/2008
133903,eng, 06/23/2008
133904,eng, 07/27/2011
133905,eng, 06/23/2008
133907,eng, 06/23/2008
133908,eng, 06/23/2008
133909,eng, 06/23/2008
133910,yid, 06/23/2008
